library,category,file_path,iteration,duration_us,status,expected_text,decoded_text
rxing,decoding,./qrcodes/decoding/v3VCard-Title.png,4,621,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v3VCard-Title.png,5,622,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Title.png,1,2384,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Title.png,2,2410,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Title.png,3,2364,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Title.png,4,2435,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v3VCard-Title.png,5,2343,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v3VCard-Title.png,1,4050,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v3VCard-Title.png,2,4056,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v3VCard-Title.png,3,4042,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v3VCard-Title.png,4,4037,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v3VCard-Title.png,5,4060,Correct,"BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:3.0
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Phone.png,1,2570,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Phone.png,2,2565,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Phone.png,3,2581,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Phone.png,4,2717,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rqrr,decoding,./qrcodes/decoding/v2MeCard-Phone.png,5,2580,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Phone.png,1,373,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Phone.png,2,362,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Phone.png,3,362,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Phone.png,4,360,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rxing,decoding,./qrcodes/decoding/v2MeCard-Phone.png,5,356,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Phone.png,1,1458,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Phone.png,2,1466,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Phone.png,3,1456,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Phone.png,4,1477,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
bardecoder,decoding,./qrcodes/decoding/v2MeCard-Phone.png,5,1465,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Phone.png,1,2432,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Phone.png,2,2419,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Phone.png,3,2406,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Phone.png,4,2412,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
zbar,decoding,./qrcodes/decoding/v2MeCard-Phone.png,5,2415,Correct,"MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;","MECARD:N:Standard11.1,Joe;TEL:555-555-5555;TEL-AV:666-666-6666;;"
rqrr,decoding,./qrcodes/decoding/v2Phone.png,1,1546,Correct,TEL:555-123-5555,TEL:555-123-5555
rqrr,decoding,./qrcodes/decoding/v2Phone.png,2,1537,Correct,TEL:555-123-5555,TEL:555-123-5555
rqrr,decoding,./qrcodes/decoding/v2Phone.png,3,1542,Correct,TEL:555-123-5555,TEL:555-123-5555
rqrr,decoding,./qrcodes/decoding/v2Phone.png,4,1537,Correct,TEL:555-123-5555,TEL:555-123-5555
rqrr,decoding,./qrcodes/decoding/v2Phone.png,5,1594,Correct,TEL:555-123-5555,TEL:555-123-5555
rxing,decoding,./qrcodes/decoding/v2Phone.png,1,216,Correct,TEL:555-123-5555,TEL:555-123-5555
rxing,decoding,./qrcodes/decoding/v2Phone.png,2,191,Correct,TEL:555-123-5555,TEL:555-123-5555
rxing,decoding,./qrcodes/decoding/v2Phone.png,3,188,Correct,TEL:555-123-5555,TEL:555-123-5555
rxing,decoding,./qrcodes/decoding/v2Phone.png,4,188,Correct,TEL:555-123-5555,TEL:555-123-5555
rxing,decoding,./qrcodes/decoding/v2Phone.png,5,188,Correct,TEL:555-123-5555,TEL:555-123-5555
bardecoder,decoding,./qrcodes/decoding/v2Phone.png,1,774,Correct,TEL:555-123-5555,TEL:555-123-5555
bardecoder,decoding,./qrcodes/decoding/v2Phone.png,2,857,Correct,TEL:555-123-5555,TEL:555-123-5555
bardecoder,decoding,./qrcodes/decoding/v2Phone.png,3,779,Correct,TEL:555-123-5555,TEL:555-123-5555
bardecoder,decoding,./qrcodes/decoding/v2Phone.png,4,773,Correct,TEL:555-123-5555,TEL:555-123-5555
bardecoder,decoding,./qrcodes/decoding/v2Phone.png,5,768,Correct,TEL:555-123-5555,TEL:555-123-5555
zbar,decoding,./qrcodes/decoding/v2Phone.png,1,1200,Correct,TEL:555-123-5555,TEL:555-123-5555
zbar,decoding,./qrcodes/decoding/v2Phone.png,2,1195,Correct,TEL:555-123-5555,TEL:555-123-5555
zbar,decoding,./qrcodes/decoding/v2Phone.png,3,1200,Correct,TEL:555-123-5555,TEL:555-123-5555
zbar,decoding,./qrcodes/decoding/v2Phone.png,4,1193,Correct,TEL:555-123-5555,TEL:555-123-5555
zbar,decoding,./qrcodes/decoding/v2Phone.png,5,1193,Correct,TEL:555-123-5555,TEL:555-123-5555
rqrr,decoding,./qrcodes/decoding/v2VCard-Title.png,1,4316,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-Title.png,2,4303,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-Title.png,3,4297,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-Title.png,4,4386,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-Title.png,5,4429,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Title.png,1,643,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Title.png,2,628,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Title.png,3,623,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Title.png,4,622,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-Title.png,5,617,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Title.png,1,2328,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Title.png,2,2315,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Title.png,3,2337,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Title.png,4,2324,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
bardecoder,decoding,./qrcodes/decoding/v2VCard-Title.png,5,2317,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Title.png,1,4062,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Title.png,2,4050,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Title.png,3,4046,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Title.png,4,4211,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
zbar,decoding,./qrcodes/decoding/v2VCard-Title.png,5,4058,Correct,"BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Standard;Joe;;;
FN:Joe Standard12.04
TITLE:President
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-BasicWikipedia.png,1,12327,Correct,"BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-BasicWikipedia.png,2,12682,Correct,"BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-BasicWikipedia.png,3,12336,Correct,"BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-BasicWikipedia.png,4,12376,Correct,"BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
rqrr,decoding,./qrcodes/decoding/v2VCard-BasicWikipedia.png,5,12326,Correct,"BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
rxing,decoding,./qrcodes/decoding/v2VCard-BasicWikipedia.png,1,1857,Correct,"BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD","BEGIN:VCARD
VERSION:2.1
N:Gump;Forrest
FN:Forrest Gump12.01
ORG:Bubba Gump Shrimp Co.
TITLE:Shrimp Man
TEL;WORK;VOICE:(111) 555-1212
TEL;HOME;VOICE:(404) 555-1212
ADR;WORK:;;100 Waters Edge;Baytown;LA;30314;United States of America
LABEL;WORK;ENCODING=QUOTED-PRINTABLE:100 Waters Edge=0D=0ABaytown, LA 30314=0D=0AUnited States of America
ADR;HOME:;;42 Plantation St.;Baytown;LA;30314;United States of America
LABEL;HOME;ENCODING=QUOTED-PRINTABLE:42 Plantation St.=0D=0ABaytown, LA 30314=0D=0AUnited States of America
EMAIL;PREF;INTERNET:forrestgump@example.com
REV:20080424T195243Z
END:VCARD
"
